Id,SalePrice
2735,141300.510313874
2736,140754.72028791375
2737,116551.45154626067
2738,133603.82861736705
2739,153321.56340570742
2740,139358.61187594707
2741,153572.59458552257
2742,168047.41666540437
2743,165986.0037882523
2744,166322.90878607958
2745,144168.87927268154
2746,137726.54260437094
2747,156659.89592451666
2748,119989.33263493916
2749,137505.00578450382
2750,119754.85513452422
2751,137606.66320748112
2752,214672.66954021488
2753,160116.73914602434
2754,225855.28215442135
2755,141173.86002677772
2756,99371.15256481098
2757,79087.55270222359
2758,96283.7419361606
2759,170476.97210968452
2760,144994.57945079502
2761,147426.50836725114
2762,134743.0819330773
2763,181976.35831264328
2764,147777.8353193998
2765,265323.7454612223
2766,123412.63342872413
2767,78404.5658233663
2768,137008.79614999145
2769,150052.5825479561
2770,129618.48448507208
2771,96688.96246375062
2772,98043.44081402323
2773,188681.29791540277
2774,144710.34906709995
2775,126001.62541917898
2776,146467.36516818457
2777,155549.84473674983
2778,106915.45178153433
2779,133311.5824202259
2780,94286.19437640577
2781,84715.09120974565
2782,96508.2829306828
2783,109666.38368937839
2784,124724.25615133476
2785,145453.67521862188
2786,60220.38700730144
2787,124620.03263114145
2788,72946.7768640326
2789,173399.74335137513
2790,98052.13812835353
2791,114958.30861970384
2792,73388.72499133305
2793,158053.4979966843
2794,104451.58815679238
2795,121598.2919008641
2796,103101.71109308729
2797,211441.76908547443
2798,115060.54236282744
2799,117574.66815877886
2800,70585.08941656421
2801,108785.61271516023
2802,133593.7094570477
2803,169768.26205976048
2804,131311.90412582652
2805,100250.8479045244
2806,79155.7200767188
2807,176419.81795168284
2808,162965.77078371673
2809,123007.10976570054
2810,125199.49161721431
2811,171794.3966552303
2812,180479.423188677
2813,167966.6579970294
2814,165783.3135671593
2815,114640.72513835072
2816,212797.64611655823
2817,159397.82590192917
2818,130425.72050450437
2819,187341.12733806594
2820,146872.3631374485
2821,126951.26703505368
2822,186208.75856532925
2823,288690.35493582726
2824,184734.56150162552
2825,168436.02179212216
2826,139533.85690336634
2827,137010.11107198708
2828,241467.59439562744
2829,202986.11563227925
2830,239404.22790377526
2831,184721.7388839201
2832,245442.5415513378
2833,312082.6249591013
2834,235398.47404119506
2835,233692.7942347228
2836,201552.5755095705
2837,157446.92975429422
2838,147941.89490339547
2839,180123.75084755552
2840,202549.08463432762
2841,202727.75844893046
2842,232953.73763830846
2843,154505.65687128692
2844,170632.91617995859
2845,119392.99637205382
2846,210940.22319300243
2847,223398.68372461962
2848,198813.3619944595
2849,201023.69146089363
2850,262344.61728847906
2851,213433.42909729737
2852,228058.81044079358
2853,236772.41494982084
2854,141709.43132780795
2855,201334.46634323377
2856,208807.52055860212
2857,189799.54033165865
2858,209032.43420615984
2859,105202.04736672936
2860,142610.54051635182
2861,128710.9038413963
2862,201127.60034354468
2863,138798.065978301
2864,267265.6860812141
2865,146371.1888614653
2866,134183.17872201206
2867,100605.05330620467
2868,100751.95300088417
2869,97634.37102974496
2870,130455.59440711027
2871,83868.74053310184
2872,32845.13452236072
2873,96477.0163524537
2874,143185.34288076826
2875,105548.61068474865
2876,154632.21363057935
2877,144267.3593310461
2878,153231.80831169416
2879,145779.37395086617
2880,106178.55024314608
2881,148092.15321930702
2882,195655.25690010484
2883,205474.53407128603
2884,200515.67026242957
2885,189470.6382377665
2886,244177.2151882824
2887,97302.15394037201
2888,146931.66030121752
2889,47282.693771159946
2890,78349.71328656992
2891,146362.29570069507
2892,26524.376813764364
2893,71759.7235961387
2894,33737.91669654465
2895,338291.4572470335
2896,285983.57647695765
2897,221147.54504397392
2898,144676.46864549184
2899,212915.85668932035
2900,165296.0440766965
2901,230072.13228799074
2902,182617.3964170096
2903,309575.56815410685
2904,350029.8424564497
2905,86101.03040839062
2906,196715.17434463586
2907,117195.92643931671
2908,121060.09954336927
2909,146853.08906170644
2910,70305.90958104433
2911,77284.2266060133
2912,161680.48195381524
2913,74690.81313347796
2914,70391.57829580632
2915,78740.69336351794
2916,79406.95431426242
2917,178521.42561817542
2918,115961.76618506009
2919,225878.65194009207
